2024-04-05 10:28:08,163 INFO    Thread-22 (_run_job):64763 [wandb_setup.py:_flush():76] Current SDK version is 0.16.4
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_setup.py:_flush():76] Configure stats pid to 64763
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_setup.py:_flush():76] Loading settings from /Users/gaurav/.config/wandb/settings
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_setup.py:_flush():76] Loading settings from /Users/gaurav/Developer/Projects/CS6910_2/Part_B/wandb/settings
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'CS6910_Assignment_2', 'entity': 'cs23m024-gaurav', 'root_dir': '/Users/gaurav/Developer/Projects/CS6910_2/Part_B', 'sweep_id': 'tvj5qe94', 'run_id': 'b72rtgo4', 'sweep_param_path': '/Users/gaurav/Developer/Projects/CS6910_2/Part_B/wandb/sweep-tvj5qe94/config-b72rtgo4.yaml'}
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_init.py:_log_setup():526] Logging user logs to /Users/gaurav/Developer/Projects/CS6910_2/Part_B/wandb/run-20240405_102808-b72rtgo4/logs/debug.log
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_init.py:_log_setup():527] Logging internal logs to /Users/gaurav/Developer/Projects/CS6910_2/Part_B/wandb/run-20240405_102808-b72rtgo4/logs/debug-internal.log
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_init.py:_jupyter_setup():472] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x161847c80>
2024-04-05 10:28:08,164 INFO    Thread-22 (_run_job):64763 [wandb_init.py:init():566] calling init triggers
2024-04-05 10:28:08,165 INFO    Thread-22 (_run_job):64763 [wandb_init.py:init():573] wandb.init called with sweep_config: {'activation_function': 'GELU', 'batch_norm': False, 'batch_size': 32, 'data_augmentation': True, 'dense_size': 256, 'dropout': 0.2, 'filter_multiplier': 2, 'filter_size': 5, 'num_filters': 8}
config: {}
2024-04-05 10:28:08,165 INFO    Thread-22 (_run_job):64763 [wandb_init.py:init():616] starting backend
2024-04-05 10:28:08,165 INFO    Thread-22 (_run_job):64763 [wandb_init.py:init():620] setting up manager
2024-04-05 10:28:08,173 INFO    Thread-22 (_run_job):64763 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2024-04-05 10:28:08,174 INFO    Thread-22 (_run_job):64763 [wandb_init.py:init():628] backend started and connected
2024-04-05 10:28:08,189 INFO    Thread-22 (_run_job):64763 [wandb_run.py:_config_callback():1343] config_cb None None {'activation_function': 'GELU', 'batch_norm': False, 'batch_size': 32, 'data_augmentation': True, 'dense_size': 256, 'dropout': 0.2, 'filter_multiplier': 2, 'filter_size': 5, 'num_filters': 8}
2024-04-05 10:28:08,196 INFO    Thread-22 (_run_job):64763 [wandb_run.py:_label_probe_notebook():1295] probe notebook
2024-04-05 10:28:08,196 INFO    Thread-22 (_run_job):64763 [wandb_init.py:init():720] updated telemetry
2024-04-05 10:28:08,218 INFO    Thread-22 (_run_job):64763 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-04-05 10:28:08,993 INFO    Thread-22 (_run_job):64763 [wandb_run.py:_on_init():2262] communicating current version
2024-04-05 10:28:09,066 INFO    Thread-22 (_run_job):64763 [wandb_run.py:_on_init():2271] got version response upgrade_message: "wandb version 0.16.6 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

